инн,год,оценка,дата_регистрации,статус,нематериальные_активы,результаты_исследований_и_разработок,нематериальные_поисковые_активы,материальные_поисковые_активы,основные_средства,доходные_вложения_в_материальные_ценности,финансовые_вложения,отложенные_налоговые_активы,прочие_внеоборотные_активы,итого_по_разделу_i,запасы,налог_на_добавленную_стоимость_по_приобретенным_ценностям,дебиторская_задолженность,финансовые_вложения_(за_исключением_денежных_эквивалентов),денежные_средства_и_денежные_эквиваленты,прочие_оборотные_активы,итого_по_разделу_ii,баланс,"уставный_капитал_(складочный_капитал,_уставный_фонд,_вклады_товарищей)","собственные_акции,_выкупленные_у_акционеров",переоценка_внеоборотных_активов,добавочный_капитал_(без_переоценки),резервный_капитал,нераспределенная_прибыль_(непокрытый_убыток),итого_по_разделу_iii,заемные_средства,отложенные_налоговые_обязательства,оценочные_обязательства,прочие_обязательства,итого_по_разделу_iv,кредиторская_задолженность,доходы_будущих_периодов,итого_по_разделу_v,выручка,себестоимость_продаж,валовая_прибыль_(убыток),коммерческие_расходы,управленческие_расходы,прибыль_(убыток)_от_продаж,доходы_от_участия_в_других_организациях,проценты_к_получению,проценты_к_уплате,прочие_доходы,прочие_расходы,прибыль_(убыток)_до_налогообложения,текущий_налог_на_прибыль,постоянные_налоговые_обязательства_(активы),изменение_отложенных_налоговых_обязательств,изменение_отложенных_налоговых_активов,прочее,чистая_прибыль_(убыток),"результат_от_переоценки_внеоборотных_активов,_не_включаемый_в_чистую_прибыль_(убыток)_периода","результат_от_прочих_операций,_не_включаемый_в_чистую_прибыль_(убыток)_периода",совокупный_финансовый_результат_периода
4217127049,2016,низкий,16.08.2010,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 503 000,00","383 000,00","330 000,00","0,00","1 074 000,00","0,00","3 290 000,00","3 290 000,00","15 000,00","0,00","0,00","0,00","0,00","434 000,00","449 000,00","0,00","0,00","0,00","0,00","0,00","2 841 000,00","0,00","2 841 000,00","2 683 000,00","2 202 000,00","481 000,00","58 000,00","0,00","423 000,00","0,00","0,00","0,00","0,00","0,00","423 000,00","85 000,00","0,00","0,00","0,00","172 000,00","166 000,00","0,00","0,00","166 000,00"
7801041178,2018,низкий,20.10.1966,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","366 000,00","0,00","1 524 000,00","0,00","1 890 000,00","1 890 000,00","0,00","0,00","0,00","1 890 000,00","0,00","0,00","1 890 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","36 000,00","35 000,00","1 000,00","1 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7801041178,2017,низкий,20.10.1966,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","325 000,00","0,00","1 875 000,00","0,00","2 200 000,00","2 200 000,00","0,00","0,00","0,00","2 200 000,00","0,00","0,00","2 200 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30 000,00","29 000,00","1 000,00","1 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7801041178,2016,низкий,20.10.1966,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","301 000,00","0,00","1 671 000,00","0,00","1 972 000,00","1 972 000,00","0,00","0,00","0,00","1 972 000,00","0,00","0,00","1 972 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","30 000,00","29 000,00","1 000,00","1 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7415047104,2018,высокий,01.11.2005,Действующее,"0,00","0,00","0,00","0,00","6 177 000,00","0,00","0,00","0,00","0,00","6 177 000,00","4 214 000,00","0,00","5 544 000,00","0,00","2 599 000,00","0,00","12 357 000,00","18 534 000,00","0,00","0,00","0,00","0,00","0,00","0,00","8 386 000,00","0,00","0,00","0,00","0,00","229 000,00","9 919 000,00","0,00","9 919 000,00","79 714 000,00","74 797 000,00","4 917 000,00","0,00","0,00","4 917 000,00","0,00","0,00","213 000,00","119 000,00","837 000,00","3 986 000,00","901 000,00","0,00","0,00","0,00","0,00","3 085 000,00","0,00","0,00","0,00"
7415047104,2017,высокий,01.11.2005,Действующее,"0,00","0,00","0,00","0,00","7 367 000,00","0,00","0,00","0,00","0,00","7 367 000,00","4 734 000,00","0,00","7 477 000,00","0,00","219 000,00","0,00","12 430 000,00","19 796 000,00","0,00","0,00","0,00","0,00","0,00","0,00","6 701 000,00","0,00","0,00","0,00","0,00","2 100 000,00","10 996 000,00","0,00","10 996 000,00","70 077 000,00","66 842 000,00","3 235 000,00","0,00","0,00","3 235 000,00","0,00","0,00","61 000,00","9 000,00","680 000,00","2 503 000,00","592 000,00","0,00","0,00","0,00","0,00","1 911 000,00","0,00","0,00","0,00"
7415047104,2016,высокий,01.11.2005,Действующее,"0,00","0,00","0,00","0,00","6 287 000,00","0,00","0,00","0,00","0,00","6 287 000,00","10 758 000,00","0,00","3 501 000,00","0,00","9 000,00","0,00","14 268 000,00","20 554 000,00","0,00","0,00","0,00","0,00","0,00","0,00","6 790 000,00","1 150 000,00","0,00","0,00","0,00","3 000 000,00","9 614 000,00","0,00","10 764 000,00","57 205 000,00","55 704 000,00","1 501 000,00","0,00","0,00","1 501 000,00","0,00","0,00","466 000,00","0,00","236 000,00","799 000,00","205 000,00","0,00","0,00","0,00","0,00","594 000,00","0,00","0,00","0,00"
2632090130,2018,низкий,21.03.2008,Действующее,"5 000,00","0,00","0,00","0,00","142 000,00","0,00","0,00","0,00","0,00","147 000,00","34 000,00","0,00","0,00","0,00","3 000,00","0,00","37 000,00","184 000,00","3 329 000,00","0,00","0,00","0,00","0,00","0,00","-3 329 000,00","3 508 000,00","0,00","0,00","0,00","0,00","5 000,00","0,00","3 513 000,00","440 000,00","623 000,00","-183 000,00","0,00","0,00","-183 000,00","0,00","0,00","0,00","0,00","8 000,00","-191 000,00","9 000,00","0,00","0,00","0,00","0,00","-200 000,00","0,00","0,00","-200 000,00"
2632090130,2017,низкий,21.03.2008,Действующее,"0,00","0,00","0,00","0,00","591 000,00","0,00","5 000,00","0,00","0,00","596 000,00","34 000,00","0,00","171 000,00","0,00","2 000,00","0,00","207 000,00","803 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-3 070 000,00","3 758 000,00","0,00","0,00","0,00","0,00","115 000,00","0,00","3 873 000,00","2 833 000,00","2 913 000,00","-80 000,00","0,00","0,00","-80 000,00","0,00","0,00","0,00","0,00","7 000,00","-87 000,00","1 000,00","0,00","0,00","0,00","0,00","-88 000,00","0,00","0,00","0,00"
2632090130,2016,низкий,21.03.2008,Действующее,"0,00","0,00","0,00","0,00","2 383 000,00","0,00","6 000,00","0,00","0,00","2 389 000,00","803 000,00","0,00","75 000,00","0,00","4 000,00","0,00","882 000,00","3 269 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-2 735 000,00","5 974 000,00","0,00","0,00","0,00","0,00","30 000,00","0,00","6 004 000,00","5 620 000,00","5 478 000,00","142 000,00","0,00","0,00","142 000,00","0,00","0,00","0,00","0,00","49 000,00","93 000,00","0,00","0,00","0,00","0,00","0,00","93 000,00","0,00","0,00","0,00"
7704505219,2018,средний,06.11.2003,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","665 000,00","0,00","1 000,00","0,00","666 000,00","666 000,00","0,00","0,00","0,00","0,00","0,00","0,00","58 000,00","0,00","0,00","0,00","0,00","0,00","608 000,00","0,00","608 000,00","1 501 000,00","1 219 000,00","282 000,00","0,00","0,00","282 000,00","0,00","0,00","0,00","1 000,00","135 000,00","148 000,00","90 000,00","0,00","0,00","0,00","0,00","58 000,00","0,00","0,00","0,00"
7706444931,2018,низкий,14.12.2016,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7706444931,2017,низкий,14.12.2016,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6 000,00","0,00","6 000,00","6 000,00","0,00","0,00","0,00","0,00","0,00","5 000,00","5 000,00","1 000,00","0,00","0,00","0,00","0,00","0,00","0,00","1 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7706444931,2016,низкий,14.12.2016,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
6671081954,2018,низкий,27.12.2017,В стадии ликвидации,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","503 000,00","0,00","0,00","0,00","27 092 000,00","0,00","27 595 000,00","27 836 000,00","0,00","0,00","0,00","0,00","0,00","0,00","4 447 000,00","0,00","0,00","0,00","0,00","0,00","23 389 000,00","0,00","23 389 000,00","14 387 000,00","10 327 000,00","4 060 000,00","0,00","0,00","4 060 000,00","0,00","0,00","10 000,00","1 436 000,00","372 000,00","5 114 000,00","0,00","0,00","0,00","0,00","0,00","5 114 000,00","0,00","0,00","0,00"
6167050426,2018,средний,16.09.1999,Действующее,"0,00","0,00","0,00","0,00","3 724 000,00","0,00","0,00","0,00","0,00","3 724 000,00","0,00","0,00","0,00","0,00","185 000,00","0,00","185 000,00","3 909 000,00","0,00","0,00","0,00","0,00","0,00","0,00","897 000,00","0,00","0,00","0,00","0,00","2 046 000,00","966 000,00","0,00","966 000,00","5 889 000,00","5 912 000,00","-23 000,00","0,00","0,00","-23 000,00","0,00","0,00","0,00","0,00","122 000,00","-145 000,00","177 000,00","0,00","0,00","0,00","0,00","-322 000,00","0,00","0,00","0,00"
6167050426,2017,средний,16.09.1999,Действующее,"0,00","0,00","0,00","0,00","3 724 000,00","0,00","0,00","0,00","0,00","3 724 000,00","0,00","0,00","21 000,00","0,00","333 000,00","0,00","354 000,00","4 078 000,00","0,00","0,00","0,00","0,00","0,00","0,00","1 219 000,00","0,00","0,00","0,00","0,00","2 546 000,00","313 000,00","0,00","313 000,00","6 096 000,00","5 786 000,00","310 000,00","0,00","0,00","310 000,00","0,00","0,00","0,00","0,00","61 000,00","249 000,00","183 000,00","0,00","0,00","0,00","0,00","66 000,00","0,00","0,00","0,00"
6167050426,2016,средний,16.09.1999,Действующее,"0,00","0,00","0,00","0,00","3 724 000,00","0,00","0,00","0,00","0,00","3 724 000,00","0,00","0,00","79 000,00","0,00","106 000,00","0,00","185 000,00","3 909 000,00","0,00","0,00","0,00","0,00","0,00","0,00","1 152 000,00","0,00","0,00","0,00","0,00","2 046 000,00","711 000,00","0,00","711 000,00","4 577 000,00","4 517 000,00","60 000,00","0,00","0,00","60 000,00","0,00","0,00","0,00","0,00","53 000,00","7 000,00","141 000,00","0,00","0,00","0,00","0,00","-134 000,00","0,00","0,00","0,00"
7724574980,2018,средний,20.04.2006,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","500 000,00","0,00","569 000,00","0,00","477 000,00","0,00","1 546 000,00","1 642 000,00","0,00","0,00","0,00","0,00","0,00","0,00","760 000,00","776 000,00","0,00","0,00","0,00","0,00","106 000,00","0,00","882 000,00","1 796 000,00","1 437 000,00","359 000,00","0,00","0,00","359 000,00","0,00","0,00","0,00","1 000,00","58 000,00","302 000,00","23 000,00","0,00","0,00","0,00","0,00","279 000,00","0,00","0,00","0,00"
7724574980,2017,средний,20.04.2006,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","623 000,00","0,00","4 000,00","0,00","627 000,00","626 000,00","0,00","0,00","0,00","0,00","0,00","0,00","481 000,00","111 000,00","0,00","0,00","0,00","0,00","34 000,00","0,00","145 000,00","1 735 000,00","1 574 000,00","161 000,00","0,00","0,00","161 000,00","0,00","0,00","0,00","0,00","11 000,00","150 000,00","0,00","0,00","0,00","0,00","0,00","150 000,00","0,00","0,00","0,00"
6314023257,2018,высокий,26.04.2004,Действующее,"0,00","0,00","0,00","0,00","3 315 000,00","0,00","0,00","0,00","0,00","3 315 000,00","745 000,00","1 411 000,00","22 872 000,00","11 810 000,00","5 303 000,00","92 000,00","42 233 000,00","45 548 000,00","10 000,00","0,00","0,00","0,00","0,00","2 609 000,00","2 619 000,00","3 477 000,00","0,00","0,00","0,00","0,00","39 452 000,00","0,00","42 929 000,00","52 283 000,00","51 430 000,00","853 000,00","0,00","0,00","853 000,00","0,00","302 000,00","21 000,00","0,00","301 000,00","833 000,00","189 000,00","0,00","0,00","0,00","-586 000,00","58 000,00","0,00","0,00","58 000,00"
6314023257,2017,высокий,26.04.2004,Действующее,"0,00","0,00","0,00","0,00","806 000,00","0,00","0,00","0,00","0,00","806 000,00","522 000,00","791 000,00","39 260 000,00","0,00","3 058 000,00","69 000,00","43 699 000,00","44 505 000,00","10 000,00","0,00","0,00","0,00","0,00","2 550 000,00","2 560 000,00","2 688 000,00","0,00","0,00","0,00","0,00","39 258 000,00","0,00","41 946 000,00","106 062 000,00","104 730 000,00","1 332 000,00","0,00","0,00","1 332 000,00","0,00","270 000,00","157 000,00","10 000,00","297 000,00","1 158 000,00","269 000,00","0,00","0,00","0,00","0,00","889 000,00","0,00","0,00","889 000,00"
6314023257,2016,высокий,26.04.2004,Действующее,"0,00","0,00","0,00","0,00","49 000,00","0,00","0,00","0,00","0,00","49 000,00","435 000,00","766 000,00","43 555 000,00","0,00","859 000,00","68 000,00","45 682 000,00","45 731 000,00","10 000,00","0,00","0,00","0,00","0,00","1 661 000,00","1 671 000,00","1 489 000,00","0,00","0,00","0,00","0,00","42 572 000,00","0,00","44 060 000,00","87 920 000,00","87 148 000,00","772 000,00","0,00","0,00","772 000,00","0,00","576 000,00","45 000,00","0,00","368 000,00","935 000,00","204 000,00","0,00","0,00","0,00","0,00","731 000,00","0,00","0,00","731 000,00"
7024023930,2018,низкий,13.02.2006,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","0,00","10 000,00","10 000,00","10 000,00","0,00","0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
7703733188,2018,низкий,30.11.2010,Действующее,"108 000,00","0,00","0,00","0,00","13 818 000,00","0,00","0,00","16 583 000,00","1 244 000,00","31 753 000,00","0,00","1 534 000,00","320 367 000,00","0,00","18 070 000,00","1 356 000,00","341 327 000,00","373 080 000,00","6 000 000,00","0,00","0,00","0,00","0,00","63 638 000,00","69 638 000,00","0,00","744 000,00","302 371 000,00","0,00","744 000,00","327 000,00","0,00","302 698 000,00","0,00","0,00","0,00","0,00","12 781 000,00","-12 781 000,00","0,00","893 000,00","0,00","164 000,00","3 116 000,00","-14 840 000,00","0,00","41 000,00","0,00","2 927 000,00","-1 000,00","-11 914 000,00","0,00","0,00","-11 914 000,00"
7703733188,2017,низкий,30.11.2010,Действующее,"143 000,00","0,00","0,00","0,00","14 165 000,00","0,00","0,00","14 814 000,00","3 199 000,00","32 321 000,00","0,00","930 000,00","327 384 000,00","0,00","25 701 000,00","0,00","354 015 000,00","386 336 000,00","6 000 000,00","0,00","0,00","0,00","0,00","75 650 000,00","81 650 000,00","0,00","1 866 000,00","301 677 000,00","0,00","1 866 000,00","1 143 000,00","0,00","302 820 000,00","3 821 000,00","2 422 000,00","1 399 000,00","0,00","51 482 000,00","-50 083 000,00","0,00","4 540 000,00","0,00","130 801 000,00","542 000 000,00","-456 742 000,00","0,00","-79 216 000,00","-1 122 000,00","13 254 000,00","-29 000,00","-444 639 000,00","0,00","0,00","-444 639 000,00"
7703733188,2016,низкий,30.11.2010,Действующее,"331 000,00","0,00","0,00","0,00","114 328 000,00","0,00","0,00","1 559 000,00","4 151 000,00","120 368 000,00","17 000,00","6 742 000,00","151 627 000,00","40 000 000,00","223 025 000,00","0,00","421 411 000,00","541 779 000,00","6 000 000,00","0,00","0,00","0,00","0,00","524 829 000,00","530 829 000,00","0,00","744 000,00","5 934 000,00","0,00","744 000,00","4 272 000,00","0,00","10 206 000,00","5 614 707 000,00","1 850 094 000,00","3 764 613 000,00","682 000,00","226 942 000,00","3 536 989 000,00","0,00","77 051 000,00","0,00","1 238 944 000,00","1 652 188 000,00","3 200 796 000,00","694 919 000,00","-57 682 000,00","87 000,00","3 850 000,00","0,00","2 502 114 000,00","0,00","0,00","2 502 114 000,00"
6167041573,2018,средний,04.06.1997,Действующее,"16 000,00","0,00","0,00","0,00","560 648 000,00","0,00","1 500 000,00","0,00","0,00","562 164 000,00","20 379 000,00","2 153 000,00","97 122 000,00","183 637 000,00","2 518 000,00","321 000,00","306 130 000,00","868 294 000,00","200 000,00","0,00","0,00","0,00","0,00","329 603 000,00","329 803 000,00","514 582 000,00","0,00","0,00","0,00","0,00","23 909 000,00","0,00","538 491 000,00","99 604 000,00","0,00","99 604 000,00","84 927 000,00","0,00","14 677 000,00","0,00","405 000,00","40 349 000,00","34 263 000,00","1 211 000,00","7 785 000,00","0,00","0,00","0,00","0,00","-1 189 000,00","6 596 000,00","0,00","0,00","6 596 000,00"
6167041573,2017,средний,04.06.1997,Действующее,"27 000,00","0,00","0,00","0,00","561 763 000,00","0,00","1 500 000,00","0,00","0,00","563 290 000,00","20 655 000,00","2 150 000,00","97 809 000,00","184 637 000,00","1 516 000,00","318 000,00","307 086 000,00","870 376 000,00","200 000,00","0,00","0,00","0,00","0,00","323 526 000,00","323 726 000,00","529 988 000,00","0,00","0,00","0,00","0,00","16 661 000,00","0,00","546 649 000,00","113 700 000,00","5 153 000,00","108 547 000,00","91 567 000,00","0,00","16 980 000,00","0,00","47 000,00","32 393 000,00","39 847 000,00","20 547 000,00","3 934 000,00","0,00","0,00","0,00","0,00","-883 000,00","3 051 000,00","0,00","0,00","3 051 000,00"
6167041573,2016,средний,04.06.1997,Действующее,"37 000,00","0,00","0,00","0,00","583 603 000,00","0,00","1 500 000,00","0,00","0,00","585 140 000,00","20 711 000,00","2 511 000,00","76 559 000,00","180 137 000,00","3 684 000,00","332 000,00","283 934 000,00","869 074 000,00","200 000,00","0,00","0,00","0,00","0,00","320 475 000,00","320 675 000,00","497 539 000,00","0,00","0,00","0,00","0,00","50 860 000,00","0,00","548 399 000,00","120 379 000,00","25 084 000,00","95 295 000,00","67 606 000,00","0,00","27 689 000,00","0,00","4 000,00","26 705 000,00","7 684 000,00","2 063 000,00","6 609 000,00","0,00","0,00","0,00","0,00","619 000,00","5 990 000,00","0,00","0,00","5 990 000,00"
